ID,LotArea
1358,7863.132750403533
1359,2771.625867362139
1360,10393.216330777568
1361,11620.154727534577
1362,12751.627481075466
1363,11105.417989832871
1364,22402.077315445724
1365,6639.056133950811
1366,7126.24254994925
1367,10686.050060009546
1368,11771.33431602095
1369,6401.704302556444
1370,11405.563768499946
1371,7951.659305241125
1372,8873.933939977444
1373,9433.395887946766
1374,6717.362333000813
1375,2688.926537224789
1376,9701.554694049199
1377,8594.78567665524
1378,11844.094879731494
1379,13353.3619219491
1380,10312.177801165672
1381,8647.905913922601
1382,7652.901106302738
1383,6387.039347909919
1384,8930.952347617202
1385,9796.024259934753
1386,8853.765031797395
1387,6640.4289880627575
1388,8594.78567665524
1389,15492.143509515152
1390,5624.712447994697
1391,20104.93595876869
1392,11620.75258192421
1393,8328.388686521526
1394,7323.333616480874
1395,10057.618714473781
1396,8416.105970380824
1397,11343.210312183643
1398,9435.249219285235
1399,9578.731262521207
1400,9231.289113159788
1401,11338.514001025267
1402,21418.469827368623
1403,9929.326208476426
1404,10337.909589999657
1405,8577.411629329714
1406,3143.019913286446
1407,7292.104882834268
1408,12335.02375091297
1409,9796.024259934753
1410,8866.780954117348
1411,7746.7481797396185
1412,6110.992427815595
1413,6876.687374114427
1414,10594.064363942123
1415,6252.293134037026
1416,11174.548388672605
1417,9108.671824702898
1418,8979.700058658573
1419,8524.77961470348
1420,14332.427787248387
1421,9538.790440541501
1422,12408.240376989646
1423,8483.32593833224
1424,9183.872831529081
1425,9767.78752207182
1426,10288.524101409235
1427,10776.729249342425
1428,7356.38006274242
1429,9363.707199474717
1430,9129.555060256127
1431,10649.580173139944
1432,8886.518443055458
1433,10596.505163245289
1434,9416.83837188162
1435,2631.3535701979495
1436,9617.94062578276
1437,10912.755414864523
1438,11654.507731876629
1439,9377.470852497456
1440,8708.52787654046
1441,16158.68937913568
1442,8610.858252295677
1443,9665.258936868739
1444,10520.477263293129
1445,22718.114230360003
1446,11844.141165601053
1447,11463.94168995448
1448,9730.936693498541
1449,6632.3040185864065
1450,2674.546333131963
1451,12851.49589737175
1452,11558.426525127768
1453,8594.78567665524
1454,10061.836385031675
1455,8437.492955870011
1456,7478.1573260020305
1457,10612.465617752383
1458,8332.10640050695
1459,11174.548388672605
